"seq","genus_trusted","specific_epithet_trusted","country_trusted","county","state_province","urls"
55097,"Piper","fuligineum","Brasil","Uberlândia","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/HUFU/HUFU00019800/TileGroup0/0-0-0.jpg']"
31798,"Piper","cernuum","Brasil","","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00956834_01/TileGroup0/0-0-0.jpg']"
31808,"Piper","cernuum","Brasil","","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01018783_01/TileGroup0/0-0-0.jpg']"
32039,"Piper","crassinervium","Brasil","","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957330_01/TileGroup0/0-0-0.jpg']"
36895,"Peperomia","decora","Brasil","São Thomé das Letras Mun.","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00956897_01/TileGroup0/0-0-0.jpg']"
32741,"Piper","gaudichaudianum","Brasil","","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957449_01/TileGroup0/0-0-0.jpg']"
32692,"Piper","fuligineum","Brasil","","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957401_01/TileGroup0/0-0-0.jpg']"
32755,"Piper","gaudichaudianum","Brasil","Ubatuba Mun.","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556357_01/TileGroup0/0-0-0.jpg']"
32762,"Piper","gaudichaudianum","Brasil","","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556461_01/TileGroup0/0-0-0.jpg']"
32765,"Piper","gaudichaudianum","Brasil","","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556438_01/TileGroup0/0-0-0.jpg']"
32767,"Piper","gaudichaudianum","Brasil","","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556440_01/TileGroup0/0-0-0.jpg']"
36950,"Piper","divaricatum","Brasil","São João da Barra Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556313_01/TileGroup0/0-0-0.jpg']"
33256,"Piper","hispidum","Brasil","","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556661_01/TileGroup0/0-0-0.jpg']"
33322,"Piper","hoffmannseggianum","Brasil","","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556701_01/TileGroup0/0-0-0.jpg']"
33723,"Piper","lepturum","Brasil","","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556793_01/TileGroup0/0-0-0.jpg']"
33755,"Piper","lhotzkyanum","Brasil","","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556822_01/TileGroup0/0-0-0.jpg']"
33749,"Piper","lhotzkyanum","Brasil","","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957491_01/TileGroup0/0-0-0.jpg']"
33890,"Piper","lucaeanum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556848_01/TileGroup0/0-0-0.jpg']"
33909,"Piper","macedoi","Brasil","Campinas Mun.","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556852_01/TileGroup0/0-0-0.jpg']"
37253,"Piper","gaudichaudianum","Brasil","Cotia Mun.","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557512_01/TileGroup0/0-0-0.jpg']"
34168,"Piper","miquelianum","Brasil","","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01096304_01/TileGroup0/0-0-0.jpg']"
34197,"Piper","mollicomum","Brasil","Mangaratiba Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557009_01/TileGroup0/0-0-0.jpg']"
34204,"Piper","mollicomum","Brasil","Mangaratiba Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557045_01/TileGroup0/0-0-0.jpg']"
34213,"Piper","mollicomum","Brasil","","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557077_01/TileGroup0/0-0-0.jpg']"
34205,"Piper","mollicomum","Brasil","","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557046_01/TileGroup0/0-0-0.jpg']"
34203,"Piper","mollicomum","Brasil","","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557040_01/TileGroup0/0-0-0.jpg']"
34628,"Piper","permucronatum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557137_01/TileGroup0/0-0-0.jpg']"
34621,"Piper","permucronatum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557144_01/TileGroup0/0-0-0.jpg']"
34931,"Piper","regnellii","Brasil","São Paulo Mun.","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557180_01/TileGroup0/0-0-0.jpg']"
34930,"Piper","regnellii","Brasil","","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557171_01/TileGroup0/0-0-0.jpg']"
34936,"Piper","regnellii","Brasil","Santa Luzia Mun.","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01021333_01/TileGroup0/0-0-0.jpg']"
35063,"Piper","rivinoides","Brasil","","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00686174_01/TileGroup0/0-0-0.jpg']"
35055,"Piper","rivinoides","Brasil","","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00686165_01/TileGroup0/0-0-0.jpg']"
35058,"Piper","rivinoides","Brasil","","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00686168_01/TileGroup0/0-0-0.jpg']"
35056,"Piper","rivinoides","Brasil","","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00686166_01/TileGroup0/0-0-0.jpg']"
35452,"Piper","truncatum","Brasil","","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557308_01/TileGroup0/0-0-0.jpg']"
35221,"Piper","solmsianum","Brasil","Itatiaia Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01801092_01/TileGroup0/0-0-0.jpg']"
35385,"Piper","tectoniifolium","Brasil","Itatiaia Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01801098_01/TileGroup0/0-0-0.jpg']"
36991,"Piper","macedoi","Brasil","Diamantina Mun.","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00251390_01/TileGroup0/0-0-0.jpg']"
40882,"Piper","caldense","Brasil","Eldorado Mun.","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556025_01/TileGroup0/0-0-0.jpg']"
37096,"Piper","lhotzkyanum","Brasil","Viçosa Mun.","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01021421_01/TileGroup0/0-0-0.jpg']"
37168,"Piper","gaudichaudianum","Brasil","Bragança Paulista Mun.","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556559_01/TileGroup0/0-0-0.jpg']"
37171,"Piper","gaudichaudianum","Brasil","Bragança Paulista Mun.","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556527_01/TileGroup0/0-0-0.jpg']"
37227,"Piper","gaudichaudianum","Brasil","Petrópolis Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556536_01/TileGroup0/0-0-0.jpg']"
37290,"Piper","crassinervium","Brasil","Viçosa Mun.","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957332_01/TileGroup0/0-0-0.jpg']"
37289,"Piper","gaudichaudianum","Brasil","Viçosa Mun.","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957437_01/TileGroup0/0-0-0.jpg']"
37292,"Piper","mollicomum","Brasil","Viçosa Mun.","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01021445_01/TileGroup0/0-0-0.jpg']"
37305,"Piper","gaudichaudianum","Brasil","Santo André Mun.","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556462_01/TileGroup0/0-0-0.jpg']"
37384,"Peperomia","alata","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00558713_01/TileGroup0/0-0-0.jpg']"
37400,"Piper","anisum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555830_01/TileGroup0/0-0-0.jpg']"
37425,"Piper","caldense","Brasil","São Paulo Mun.","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01096302_01/TileGroup0/0-0-0.jpg']"
37403,"Peperomia","tetraphylla","Brasil","Campos do Jordao Mun.","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555284_01/TileGroup0/0-0-0.jpg']"
37437,"Piper","divaricatum","Brasil","Carmo Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556287_01/TileGroup0/0-0-0.jpg']"
37585,"Piper","hoffmannseggianum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556691_01/TileGroup0/0-0-0.jpg']"
37765,"Piper","caldense","Brasil","Barbacena Mun.","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957303_01/TileGroup0/0-0-0.jpg']"
37773,"Piper","amplum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555785_01/TileGroup0/0-0-0.jpg']"
37562,"Peperomia","corcovadensis","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00558934_01/TileGroup0/0-0-0.jpg']"
37565,"Piper","hoffmannseggianum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556702_01/TileGroup0/0-0-0.jpg']"
37569,"Piper","anisum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555802_01/TileGroup0/0-0-0.jpg']"
37591,"Peperomia","tetraphylla","Brasil","Domingos Martins Mun.","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555273_01/TileGroup0/0-0-0.jpg']"
37677,"Piper","gaudichaudianum","Brasil","Caieiras Mun.","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556441_01/TileGroup0/0-0-0.jpg']"
37696,"Piper","caldense","Brasil","Camanducaia Mun.","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957310_01/TileGroup0/0-0-0.jpg']"
37714,"Peperomia","tetraphylla","Brasil","Passa Quatro Mun.","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957038_01/TileGroup0/0-0-0.jpg']"
37706,"Piper","gaudichaudianum","Brasil","Campinas Mun.","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556577_01/TileGroup0/0-0-0.jpg']"
37715,"Peperomia","tetraphylla","Brasil","Passa Quatro Mun.","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957037_01/TileGroup0/0-0-0.jpg']"
37749,"Piper","permucronatum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557145_01/TileGroup0/0-0-0.jpg']"
37742,"Piper","regnellii","Brasil","São Paulo Mun.","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557184_01/TileGroup0/0-0-0.jpg']"
37779,"Piper","crassinervium","Brasil","Domingos Martins Mun.","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556172_01/TileGroup0/0-0-0.jpg']"
37825,"Piper","chimonanthifolium","Brasil","Itatiaia Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556088_01/TileGroup0/0-0-0.jpg']"
37818,"Peperomia","glabella","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00559178_01/TileGroup0/0-0-0.jpg']"
37847,"Piper","ovatum","Brasil","Linhares Mun.","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557129_01/TileGroup0/0-0-0.jpg']"
37900,"Piper","amalago","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555680_01/TileGroup0/0-0-0.jpg']"
37959,"Piper","amplum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555735_01/TileGroup0/0-0-0.jpg']"
37946,"Peperomia","corcovadensis","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00558903_01/TileGroup0/0-0-0.jpg']"
37974,"Piper","mollicomum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557033_01/TileGroup0/0-0-0.jpg']"
38031,"Piper","caldense","Brasil","Santa Teresa Mun.","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY02695278_01/TileGroup0/0-0-0.jpg']"
38043,"Piper","amplum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555726_01/TileGroup0/0-0-0.jpg']"
38085,"Piper","gaudichaudianum","Brasil","Sete Barras Mun.","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01016376_01/TileGroup0/0-0-0.jpg']"
38082,"Piper","anisum","Brasil","Teresópolis Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555816_01/TileGroup0/0-0-0.jpg']"
38128,"Piper","gaudichaudianum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556386_01/TileGroup0/0-0-0.jpg']"
38199,"Piper","arboreum","Brasil","Teresópolis Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555907_01/TileGroup0/0-0-0.jpg']"
38210,"Piper","tectoniifolium","Brasil","Viçosa Mun.","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01021359_01/TileGroup0/0-0-0.jpg']"
38278,"Piper","amalago","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555681_01/TileGroup0/0-0-0.jpg']"
38288,"Piper","truncatum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557315_01/TileGroup0/0-0-0.jpg']"
21104,"Piper","aduncum","Brasil","Guararema","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/SPF/SPF00015753/TileGroup0/0-0-0.jpg']"
38279,"Piper","lepturum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556801_01/TileGroup0/0-0-0.jpg']"
38289,"Piper","lepturum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556797_01/TileGroup0/0-0-0.jpg']"
38367,"Piper","mollicomum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557010_01/TileGroup0/0-0-0.jpg']"
38322,"Piper","gaudichaudianum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556562_01/TileGroup0/0-0-0.jpg']"
38329,"Piper","amalago","Brasil","Guarapari Mun.","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00952297_01/TileGroup0/0-0-0.jpg']"
38358,"Piper","gaudichaudianum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556364_01/TileGroup0/0-0-0.jpg']"
38325,"Piper","gaudichaudianum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556533_01/TileGroup0/0-0-0.jpg']"
38328,"Piper","arboreum","Brasil","Guarapari Mun.","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00686195_01/TileGroup0/0-0-0.jpg']"
38350,"Piper","permucronatum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557139_01/TileGroup0/0-0-0.jpg']"
38357,"Piper","lepturum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556808_01/TileGroup0/0-0-0.jpg']"
38361,"Piper","gaudichaudianum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556366_01/TileGroup0/0-0-0.jpg']"
38363,"Piper","hoffmannseggianum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556731_01/TileGroup0/0-0-0.jpg']"
38398,"Piper","gaudichaudianum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556420_01/TileGroup0/0-0-0.jpg']"
38369,"Piper","divaricatum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556297_01/TileGroup0/0-0-0.jpg']"
38371,"Peperomia","tetraphylla","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555266_01/TileGroup0/0-0-0.jpg']"
38386,"Piper","gaudichaudianum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556535_01/TileGroup0/0-0-0.jpg']"
38401,"Piper","anisum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555797_01/TileGroup0/0-0-0.jpg']"
38415,"Piper","gaudichaudianum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556489_01/TileGroup0/0-0-0.jpg']"
8449,"Peperomia","crinicaulis","Brasil","","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/MBM/MBM065929/TileGroup0/0-0-0.jpg']"
38517,"Piper","gaudichaudianum","Brasil","Cananéia Mun.","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY01016194_01/TileGroup0/0-0-0.jpg']"
38527,"Piper","macedoi","Brasil","Pereira Barreto Mun.","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556851_01/TileGroup0/0-0-0.jpg']"
38530,"Piper","arboreum","Brasil","Magé Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555882_01/TileGroup0/0-0-0.jpg']"
38541,"Piper","gaudichaudianum","Brasil","São Paulo Mun.","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556554_01/TileGroup0/0-0-0.jpg']"
38565,"Piper","amplum","Brasil","Niterói Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555746_01/TileGroup0/0-0-0.jpg']"
38595,"Peperomia","corcovadensis","Brasil","Itatiaia Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00558970_01/TileGroup0/0-0-0.jpg']"
38652,"Peperomia","tetraphylla","Brasil","Itaguaçu Mun.","Espírito Santo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00555329_01/TileGroup0/0-0-0.jpg']"
38642,"Piper","glabratum","Brasil","Joanópolis Mun.","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556594_01/TileGroup0/0-0-0.jpg']"
38757,"Peperomia","glabella","Brasil","Itatiaia Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00559180_01/TileGroup0/0-0-0.jpg']"
38768,"Piper","caldense","Brasil","Nova Friburgo Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556027_01/TileGroup0/0-0-0.jpg']"
38847,"Piper","lepturum","Brasil","Petrópolis Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556792_01/TileGroup0/0-0-0.jpg']"
38830,"Piper","rivinoides","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557225_01/TileGroup0/0-0-0.jpg']"
38860,"Piper","lepturum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556805_01/TileGroup0/0-0-0.jpg']"
38859,"Piper","mollicomum","Brasil","Matão Mun.","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00557073_01/TileGroup0/0-0-0.jpg']"
39019,"Piper","gaudichaudianum","Brasil","São Paulo Mun.","São Paulo","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556444_01/TileGroup0/0-0-0.jpg']"
39000,"Piper","amalago","Brasil","Muriaé Mun.","Minas Gerais","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00957138_01/TileGroup0/0-0-0.jpg']"
39038,"Piper","lepturum","Brasil","Rio de Janeiro Mun.","Rio de Janeiro","['https://storage.googleapis.com/cria-zoomify/herbaria/NY/NY00556838_01/TileGroup0/0-0-0.jpg']"
